,B_mag_0_0,G_mag_0_0,H_mag_0_0,J_mag_0_0,K_mag_0_0,Kepler_mag_0_0,Teff_0_0,V_mag_0_0,W1_mag_0_0,W2_mag_0_0,W3_mag_0_0,age_0_0,g_mag_0_0,i_mag_0_0,logL_0_0,logg_0_0,mass_0_0,r_mag_0_0,radius_0_0,z_mag_0_0,age_0,feh_0,distance_0,AV_0,B_mag,G_mag,H_mag,J_mag,K_mag,Kepler_mag,V_mag,W1_mag,W2_mag,W3_mag,g_mag,i_mag,r_mag,z_mag,lnprob
228,16.0499166648,14.2645996203,11.7661448664,12.3782193192,11.6067035205,14.2952873962,4643.53986226,14.8448046689,11.4770303934,11.4443437713,11.5744296909,10.0762602251,15.5166977835,13.9220003628,-1.02469801822,4.79075404895,0.509860234564,14.4154585399,0.475951412957,13.6073751207,10.0762602251,-1.60163470949,176.846224237,0.918952450871,16.0499166648,14.2645996203,11.7661448664,12.3782193192,11.6067035205,14.2952873962,14.8448046689,11.4770303934,11.4443437713,11.5744296909,15.5166977835,13.9220003628,14.4154585399,13.6073751207,-164.583609018
229,16.0525215018,14.2723350653,11.7713978684,12.3915125594,11.6193205282,14.309091348,4716.49965902,14.8561139004,11.5008719665,11.4773578166,11.6271046829,10.0274658275,15.5203964731,13.9413789232,-0.958019416614,4.76890851108,0.531161598996,14.4297262957,0.498164933241,13.6272351034,10.0274658275,-1.43631165095,188.979045575,0.985281581679,16.0525215018,14.2723350653,11.7713978684,12.3915125594,11.6193205282,14.309091348,14.8561139004,11.5008719665,11.4773578166,11.6271046829,15.5203964731,13.9413789232,14.4297262957,13.6272351034,-164.583440541
230,16.0878476277,14.2614960845,11.7550209864,12.3486634652,11.582516772,14.3007556886,4646.763496,14.8659567389,11.4341750887,11.3844401083,11.530666023,10.129806379,15.5504973855,13.9120675527,-1.06368290715,4.81658625322,0.491291070403,14.4279866337,0.453513670624,13.5814781001,10.129806379,-1.94197356446,164.857117393,0.998495123134,16.0878476277,14.2614960845,11.7550209864,12.3486634652,11.582516772,14.3007556886,14.8659567389,11.4341750887,11.3844401083,11.530666023,15.5504973855,13.9120675527,14.4279866337,13.5814781001,-164.582862403
231,16.0283060122,14.2552480639,11.7798053622,12.3823977138,11.6225251477,14.292874769,4725.1147594,14.8385259007,11.4943468362,11.4605662996,11.6121179014,10.0441654698,15.5001685628,13.9238509672,-0.978676626139,4.78568499931,0.521820476178,14.4156505848,0.484319698142,13.6088730862,10.0441654698,-1.64614229717,183.22965254,0.98736330835,16.0283060122,14.2552480639,11.7798053622,12.3823977138,11.6225251477,14.292874769,14.8385259007,11.4943468362,11.4605662996,11.6121179014,15.5001685628,13.9238509672,14.4156505848,13.6088730862,-164.569229526
232,16.0560433853,14.2598986946,11.7957683683,12.3701507825,11.621331312,14.2986622098,4673.57737639,14.8568053869,11.4669318323,11.4085207562,11.5513622226,10.0267025267,15.5304627221,13.9147634646,-1.07653455146,4.83829656366,0.490790516192,14.4266415274,0.442093239172,13.5880377137,10.0267025267,-2.20890046807,163.397020926,0.984009610626,16.0560433853,14.2598986946,11.7957683683,12.3701507825,11.621331312,14.2986622098,14.8568053869,11.4669318323,11.4085207562,11.5513622226,15.5304627221,13.9147634646,14.4266415274,13.5880377137,-164.567491939
233,16.0940966853,14.2796278703,11.7863374202,12.3764684202,11.6150140599,14.3184792487,4660.5567384,14.8797981797,11.4674421578,11.4175506923,11.5638316956,10.0441652057,15.5596962868,13.9330130408,-1.05826723304,4.82133961709,0.494379961234,14.4453447128,0.452454274206,13.6051557449,10.0441652057,-1.96496743026,167.786229127,0.99345475612,16.0940966853,14.2796278703,11.7863374202,12.3764684202,11.6150140599,14.3184792487,14.8797981797,11.4674421578,11.4175506923,11.5638316956,15.5596962868,13.9330130408,14.4453447128,13.6051557449,-164.555471055
234,16.1078721067,14.2763924272,11.7439169882,12.3566938831,11.577220149,14.3137629621,4632.78671303,14.8793713485,11.4393087877,11.4008004321,11.5442183142,10.078086215,15.56621791,13.9265487009,-1.04394277978,4.80080833203,0.503049872568,14.4382470909,0.467321142579,13.5983555305,10.078086215,-1.70229385369,170.110870035,0.986475610226,16.1078721067,14.2763924272,11.7439169882,12.3566938831,11.577220149,14.3137629621,14.8793713485,11.4393087877,11.4008004321,11.5442183142,15.56621791,13.9265487009,14.4382470909,13.5983555305,-164.552268754
235,16.081227277,14.2625348237,11.7322854528,12.3512778234,11.5703202553,14.2982119891,4641.40285221,14.8591526365,11.4391668907,11.4064165516,11.5472586392,10.0071812088,15.541361395,13.9160025883,-1.02635105451,4.79347521637,0.512009462203,14.4207125734,0.475461613186,13.5924169926,10.0071812088,-1.58979768377,173.355740704,0.971714689274,16.081227277,14.2625348237,11.7322854528,12.3512778234,11.5703202553,14.2982119891,14.8591526365,11.4391668907,11.4064165516,11.5472586392,15.541361395,13.9160025883,14.4207125734,13.5924169926,-164.539628505
236,16.0758736592,14.2669216279,11.7443247212,12.3619015975,11.5822521162,14.2989135669,4620.70367663,14.8565893371,11.4504378897,11.4171346509,11.5481098097,10.12563274,15.5375370513,13.9189140056,-1.03732695012,4.79014932574,0.502455758417,14.4200683132,0.472811820172,13.5985733385,10.12563274,-1.59335775708,173.253204047,0.933159001669,16.0758736592,14.2669216279,11.7443247212,12.3619015975,11.5822521162,14.2989135669,14.8565893371,11.4504378897,11.4171346509,11.5481098097,15.5375370513,13.9189140056,14.4200683132,13.5985733385,-164.532302538
237,16.0641585802,14.257860276,11.7676512402,12.3598304818,11.5978643691,14.2941940403,4650.98154053,14.852323226,11.4523779963,11.404625191,11.5452122024,10.0879176697,15.5303800413,13.9113889692,-1.05814013837,4.81637262153,0.494182010055,14.4196488383,0.454957919458,13.5867227296,10.0879176697,-1.91293242691,167.273972805,0.968865170713,16.0641585802,14.257860276,11.7676512402,12.3598304818,11.5978643691,14.2941940403,14.852323226,11.4523779963,11.404625191,11.5452122024,15.5303800413,13.9113889692,14.4196488383,13.5867227296,-164.531178834
238,16.0373173237,14.2519983111,11.7753595104,12.370827101,11.6128448804,14.2907922824,4711.16848155,14.8413286749,11.4769741235,11.4363783365,11.5886622356,10.0031943815,15.5080648396,13.916123908,-1.00361737396,4.79927487847,0.513256271693,14.4154114271,0.472872183326,13.5967410448,10.0031943815,-1.77388995159,177.121793384,0.996130874999,16.0373173237,14.2519983111,11.7753595104,12.370827101,11.6128448804,14.2907922824,14.8413286749,11.4769741235,11.4363783365,11.5886622356,15.5080648396,13.916123908,14.4154114271,13.5967410448,-164.528627743
239,16.0584636937,14.2667430101,11.7855687465,12.3785704509,11.617776626,14.2994756075,4640.48558839,14.8522821223,11.4746300393,11.4290093739,11.5613404472,10.1349745196,15.5266098143,13.9210034995,-1.05875707512,4.8112080452,0.495425238049,14.4229994766,0.458246456088,13.6013059887,10.1349745196,-1.86616499623,169.599121879,0.932516075725,16.0584636937,14.2667430101,11.7855687465,12.3785704509,11.617776626,14.2994756075,14.8522821223,11.4746300393,11.4290093739,11.5613404472,15.5266098143,13.9210034995,14.4229994766,13.6013059887,-164.526042862
240,16.0531927394,14.2643641655,11.810768949,12.3799834567,11.6360105184,14.3043499155,4690.75913838,14.8613970621,11.4802210419,11.4193222896,11.5646040418,10.0970986459,15.5316263213,13.9212864532,-1.07140326743,4.83803938217,0.491835064941,14.4330242728,0.442694500834,13.5946909324,10.0970986459,-2.29146871524,164.433369719,0.993090542551,16.0531927394,14.2643641655,11.810768949,12.3799834567,11.6360105184,14.3043499155,14.8613970621,11.4802210419,11.4193222896,11.5646040418,15.5316263213,13.9212864532,14.4330242728,13.5946909324,-164.525006886
241,16.1023203657,14.2763527242,11.7478386659,12.3604952988,11.5817821558,14.3124368793,4629.51183113,14.8761182946,11.4445435404,11.4065560475,11.546929199,10.0606889593,15.5615476863,13.9268001377,-1.04519741577,4.80077272653,0.502705444572,14.4362677408,0.467180282976,13.6003815044,10.0606889593,-1.69349599654,170.503533849,0.973414021625,16.1023203657,14.2763527242,11.7478386659,12.3604952988,11.5817821558,14.3124368793,14.8761182946,11.4445435404,11.4065560475,11.546929199,15.5615476863,13.9268001377,14.4362677408,13.6003815044,-164.51784682
242,16.0313546926,14.2531307348,11.7588004944,12.3749629162,11.6062052402,14.2912602657,4730.89364641,14.8376438786,11.4864879514,11.4613407756,11.6151329008,10.0355573008,15.5001495043,13.9239270801,-0.953379801447,4.76973350104,0.530236845411,14.4127678387,0.497258568236,13.6092964362,10.0355573008,-1.47304453101,187.842793012,0.998081289999,16.0313546926,14.2531307348,11.7588004944,12.3749629162,11.6062052402,14.2912602657,14.8376438786,11.4864879514,11.4613407756,11.6151329008,15.5001495043,13.9239270801,14.4127678387,13.6092964362,-164.509887016
243,16.0978783149,14.2797138724,11.7737919374,12.3720825882,11.6043188163,14.3174210563,4647.83236913,14.8792949125,11.4603984696,11.4148666376,11.5587921918,10.1018467262,15.5610766547,13.9319738731,-1.05149851862,4.80848230913,0.49688611164,14.4431308515,0.46036399339,13.6047833961,10.1018467262,-1.85098382357,169.344007763,0.984510929003,16.0978783149,14.2797138724,11.7737919374,12.3720825882,11.6043188163,14.3174210563,14.8792949125,11.4603984696,11.4148666376,11.5587921918,15.5610766547,13.9319738731,14.4431308515,13.6047833961,-164.509847878
244,16.0545916481,14.2604578265,11.7810323025,12.3715162787,11.6124795288,14.2947514189,4650.75616378,14.8486135179,11.4680789387,11.4209646478,11.5571803557,10.0000161965,15.5229662169,13.9153741304,-1.05933299012,4.81924564209,0.495575194838,14.4191488601,0.4540942821,13.5942975033,10.0000161965,-1.90951933361,168.365833995,0.947913022782,16.0545916481,14.2604578265,11.7810323025,12.3715162787,11.6124795288,14.2947514189,14.8486135179,11.4680789387,11.4209646478,11.5571803557,15.5229662169,13.9153741304,14.4191488601,13.5942975033,-164.508208566
245,16.0461474961,14.2690895955,11.7797216508,12.390803031,11.6237645766,14.3041967797,4698.94096697,14.8504957462,11.4985818553,11.4687604365,11.6133449871,10.0669761674,15.5152254434,13.9347335989,-0.983652534444,4.77901747587,0.517619833864,14.4253974203,0.48608340094,13.6207767939,10.0669761674,-1.55126221434,184.13543265,0.964980838149,16.0461474961,14.2690895955,11.7797216508,12.390803031,11.6237645766,14.3041967797,14.8504957462,11.4985818553,11.4687604365,11.6133449871,15.5152254434,13.9347335989,14.4253974203,13.6207767939,-164.502290418
246,16.0636577882,14.2610645285,11.7853179171,12.3665010568,11.6119107848,14.2980822324,4654.51968001,14.8565945383,11.4600344644,11.4053367106,11.5450717085,10.0214430624,15.5335107674,13.9139915889,-1.07803209885,4.83336951209,0.490220151392,14.4249749728,0.444349706898,13.5879151765,10.0214430624,-2.08702393439,163.676074816,0.970611605654,16.0636577882,14.2610645285,11.7853179171,12.3665010568,11.6119107848,14.2980822324,14.8565945383,11.4600344644,11.4053367106,11.5450717085,15.5335107674,13.9139915889,14.4249749728,13.5879151765,-164.497979673
247,16.0912625384,14.267744365,11.7495709391,12.3548313938,11.5810371158,14.3037200797,4628.20602148,14.8667870817,11.4394759164,11.3972775014,11.5367843081,10.0729365386,15.5516001081,13.9176770379,-1.05806089224,4.80926341323,0.496729247955,14.4283261954,0.459877576304,13.5909152789,10.0729365386,-1.7638954641,167.567704945,0.969915067835,16.0912625384,14.267744365,11.7495709391,12.3548313938,11.5810371158,14.3037200797,14.8667870817,11.4394759164,11.3972775014,11.5367843081,15.5516001081,13.9176770379,14.4283261954,13.5909152789,-164.49365322
248,16.0491832802,14.266634444,11.8144333732,12.3876317615,11.6429715304,14.306498335,4704.79408496,14.8604687121,11.4919193209,11.4352461795,11.5830754285,10.0303464124,15.5275668826,13.9264185262,-1.049759635,4.82953366601,0.500513609106,14.4342454831,0.450977823698,13.6028459328,10.0303464124,-2.18429400828,168.929483917,0.994073540013,16.0491832802,14.266634444,11.8144333732,12.3876317615,11.6429715304,14.306498335,14.8604687121,11.4919193209,11.4352461795,11.5830754285,15.5275668826,13.9264185262,14.4342454831,13.6028459328,-164.487294569
249,16.0536585798,14.2617066405,11.8005284397,12.3749871024,11.6267848902,14.2997937288,4674.07751801,14.856321408,11.473188551,11.4154181268,11.5571259242,10.0626197328,15.5286396837,13.9172072563,-1.07307042209,4.83401077164,0.492482012889,14.4273642972,0.445044947548,13.591799334,10.0626197328,-2.1901584365,164.5449076,0.977405026969,16.0536585798,14.2617066405,11.8005284397,12.3749871024,11.6267848902,14.2997937288,14.856321408,11.473188551,11.4154181268,11.5571259242,15.5286396837,13.9172072563,14.4273642972,13.591799334,-164.483734059
250,16.0464674824,14.2638663549,11.808866844,12.3844452888,11.6377526542,14.3020022106,4690.79485434,14.8550687639,11.4875087743,11.4322289423,11.5762174716,10.1119231061,15.5231623541,13.9225843525,-1.05259932123,4.8226649159,0.49461684203,14.4289800697,0.451872660759,13.6000065051,10.1119231061,-2.12911959909,168.830274118,0.978320677984,16.0464674824,14.2638663549,11.808866844,12.3844452888,11.6377526542,14.3020022106,14.8550687639,11.4875087743,11.4322289423,11.5762174716,15.5231623541,13.9225843525,14.4289800697,13.6000065051,-164.48025144
251,16.0475724594,14.2610827081,11.8001577191,12.3787913477,11.6291949821,14.298074881,4677.54829644,14.8514313358,11.4797080062,11.4259349241,11.5674869881,10.1268599502,15.5216583096,13.9184236149,-1.05683342215,4.82145034714,0.493892806364,14.4244905003,0.452173650324,13.5959587822,10.1268599502,-2.07325554932,168.144942946,0.96902375456,16.0475724594,14.2610827081,11.8001577191,12.3787913477,11.6291949821,14.298074881,14.8514313358,11.4797080062,11.4259349241,11.5674869881,15.5216583096,13.9184236149,14.4244905003,13.5959587822,-164.470572267
252,16.0840015983,14.2759922908,11.8000611874,12.3774582329,11.6248667042,14.3161822573,4670.37199901,14.8781189817,11.4702094527,11.412164507,11.5582109306,10.0193807973,15.555612772,13.9293210882,-1.07676303666,4.83745565535,0.492018489914,14.4448219144,0.443074706427,13.5996925883,10.0193807973,-2.18837084779,163.707744994,0.999674391412,16.0840015983,14.2759922908,11.8000611874,12.3774582329,11.6248667042,14.3161822573,14.8781189817,11.4702094527,11.412164507,11.5582109306,15.555612772,13.9293210882,14.4448219144,13.5996925883,-164.466177764
253,16.0442793868,14.2597109007,11.8081159494,12.3786808938,11.6349595562,14.2997819749,4699.7261806,14.8550776419,11.4813355596,11.4221874203,11.5690428576,10.1341161936,15.5232574216,13.9183490314,-1.05846850804,4.8295090698,0.491967997996,14.4281017148,0.447123983628,13.5932296042,10.1341161936,-2.24411004649,166.599995975,0.994593070788,16.0442793868,14.2597109007,11.8081159494,12.3786808938,11.6349595562,14.2997819749,14.8550776419,11.4813355596,11.4221874203,11.5690428576,15.5232574216,13.9183490314,14.4281017148,13.5932296042,-164.463066478
254,16.0349428608,14.2582000473,11.7665868739,12.379840515,11.6115968116,14.2934093779,4701.63104087,14.8393955589,11.4880288281,11.4597623335,11.6049305046,10.1104789588,15.5037491501,13.9245786303,-0.976427791664,4.77273154204,0.518472412613,14.4144082041,0.490016980306,13.6109233979,10.1104789588,-1.50684311125,184.660568765,0.966842046573,16.0349428608,14.2582000473,11.7665868739,12.379840515,11.6115968116,14.2934093779,14.8393955589,11.4880288281,11.4597623335,11.6049305046,15.5037491501,13.9245786303,14.4144082041,13.6109233979,-164.453128569
255,16.0630838259,14.2686741308,11.806885279,12.380216966,11.6323894536,14.3075281896,4676.1106014,14.8653165587,11.4777141196,11.418834984,11.5617845183,10.0156775434,15.5382731833,13.923895703,-1.07633188657,4.83895231445,0.488448724193,14.4355819432,0.440704420539,13.5973311345,10.0156775434,-2.22477449808,164.111069841,0.984320316053,16.0630838259,14.2686741308,11.806885279,12.380216966,11.6323894536,14.3075281896,14.8653165587,11.4777141196,11.418834984,11.5617845183,15.5382731833,13.923895703,14.4355819432,13.5973311345,-164.450666305
256,16.0648369762,14.2562743653,11.7739883447,12.3578854473,11.6015390251,14.295840027,4671.18711041,14.8561357385,11.4514333668,11.3982357698,11.545588385,10.0971245473,15.5335591279,13.9108132813,-1.05897189755,4.82304704812,0.494441813901,14.4234493524,0.451593981814,13.5829233362,10.0971245473,-2.03410304691,165.786101725,0.997612373988,16.0648369762,14.2562743653,11.7739883447,12.3578854473,11.6015390251,14.295840027,14.8561357385,11.4514333668,11.3982357698,11.545588385,15.5335591279,13.9108132813,14.4234493524,13.5829233362,-164.448389244
257,16.0581287245,14.2738573387,11.7857853416,12.3907435665,11.6257569948,14.3093121348,4685.85719201,14.8586174111,11.4944336455,11.4591054026,11.6029246558,10.1101448765,15.5267729629,13.9360870701,-1.00254595535,4.78577526166,0.510491350845,14.4317651726,0.478983593103,13.6192632758,10.1101448765,-1.66161530294,180.365542585,0.965628602998,16.0581287245,14.2738573387,11.7857853416,12.3907435665,11.6257569948,14.3093121348,14.8586174111,11.4944336455,11.4591054026,11.6029246558,15.5267729629,13.9360870701,14.4317651726,13.6192632758,-164.447783862
258,16.0496453716,14.2631153667,11.7844923176,12.379140674,11.6188562761,14.2962991167,4655.05915838,14.8471944453,11.4786612993,11.4353938973,11.5704207404,10.0297585448,15.5187788854,13.9199801436,-1.04631951365,4.8115099835,0.50500963474,14.4194259146,0.462496993972,13.6018724166,10.0297585448,-1.82679680391,171.678846938,0.938348097844,16.0496453716,14.2631153667,11.7844923176,12.379140674,11.6188562761,14.2962991167,14.8471944453,11.4786612993,11.4353938973,11.5704207404,15.5187788854,13.9199801436,14.4194259146,13.6018724166,-164.447449849
259,16.0466056996,14.254781382,11.7752927078,12.3680146615,11.6091614854,14.2914287668,4677.92378618,14.8447878385,11.4681947107,11.4235061428,11.5673149664,10.0321927783,15.5163190057,13.9134406595,-1.03436897471,4.81023831908,0.507362860528,14.416095453,0.464252500216,13.592522665,10.0321927783,-1.86014086934,171.887266074,0.972106352882,16.0466056996,14.254781382,11.7752927078,12.3680146615,11.6091614854,14.2914287668,14.8447878385,11.4681947107,11.4235061428,11.5673149664,15.5163190057,13.9134406595,14.416095453,13.592522665,-164.438672325
